utc,reference,event_id,user,details_json
2026-08-18T08:41:00Z,WS-FIN-01|Security|1082,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1052"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:41:30Z,WS-HR-02|Security|1083,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1053"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:42:00Z,WS-FIN-01|Security|1084,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1054"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:42:30Z,WS-HR-02|Security|1085,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1055"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:43:00Z,WS-FIN-01|Security|1086,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1056"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:43:30Z,WS-HR-02|Security|1087,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1057"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:44:00Z,WS-FIN-01|Security|1088,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1058"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:44:30Z,WS-HR-02|Security|1089,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1059"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:45:00Z,WS-FIN-01|Security|1090,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105a"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:45:30Z,WS-HR-02|Security|1091,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105b"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:46:00Z,WS-FIN-01|Security|1092,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105c"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:46:30Z,WS-HR-02|Security|1093,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105d"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:47:00Z,WS-FIN-01|Security|1094,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105e"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:47:30Z,WS-HR-02|Security|1095,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x105f"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:48:00Z,WS-FIN-01|Security|1096,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1060"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:48:30Z,WS-HR-02|Security|1097,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1061"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:49:00Z,WS-FIN-01|Security|1098,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1062"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:49:30Z,WS-HR-02|Security|1099,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1063"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:50:00Z,WS-FIN-01|Security|1100,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1064"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:50:30Z,WS-HR-02|Security|1101,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1065"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:51:00Z,WS-FIN-01|Security|1102,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1066"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:51:30Z,WS-HR-02|Security|1103,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1067"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:52:00Z,WS-FIN-01|Security|1104,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1068"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:52:30Z,WS-HR-02|Security|1105,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1069"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:53:00Z,WS-FIN-01|Security|1106,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106a"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:53:30Z,WS-HR-02|Security|1107,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106b"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:54:00Z,WS-FIN-01|Security|1108,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106c"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:54:30Z,WS-HR-02|Security|1109,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106d"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:55:00Z,WS-FIN-01|Security|1110,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106e"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:55:30Z,WS-HR-02|Security|1111,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x106f"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:56:00Z,WS-FIN-01|Security|1112,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1070"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:56:30Z,WS-HR-02|Security|1113,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1071"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:57:00Z,WS-FIN-01|Security|1114,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1072"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:57:30Z,WS-HR-02|Security|1115,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1073"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:58:00Z,WS-FIN-01|Security|1116,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1074"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:58:30Z,WS-HR-02|Security|1117,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1075"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T08:59:00Z,WS-FIN-01|Security|1118,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1076"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
2026-08-18T08:59:30Z,WS-HR-02|Security|1119,4624,m.chen,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-HR-02$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1077"", ""TargetUserName"": ""m.chen"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1102"", ""WorkstationName"": ""-""}"
2026-08-18T09:00:00Z,WS-FIN-01|Security|1200,4625,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T09:00:01Z,WS-FIN-01|Security|1201,4625,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""FailureReason"": ""%%2313"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""Status"": ""0xc000006d"", ""SubStatus"": ""0xc000006a"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-0-0"", ""WorkstationName"": ""-""}"
2026-08-18T09:00:15Z,WS-FIN-01|Security|1202,4624,a.patel,"{""AuthenticationPackageName"": ""Negotiate"", ""IpAddress"": ""10.20.5.10"", ""IpPort"": ""51432"", ""LogonProcessName"": ""NtLmSsp"", ""LogonType"": ""3"", ""SubjectDomainName"": ""NORTHSTAR"", ""SubjectLogonId"": ""0x3e7"", ""SubjectUserName"": ""WS-FIN-01$"", ""SubjectUserSid"": ""S-1-5-18"", ""TargetDomainName"": ""NORTHSTAR"", ""TargetLogonId"": ""0x1010"", ""TargetUserName"": ""a.patel"", ""TargetUserSid"": ""S-1-5-21-444444444-555555555-666666666-1101"", ""WorkstationName"": ""-""}"
